2019-09-30 10:18:00,0.0,-15.4,-15.4
2019-09-30 13:06:31,0.0,-6.6,-6.6
2019-09-30 14:04:52,-26.8,0.0,-26.8
2019-10-08 10:40:00,-9.0,0.0,-9.0
2019-10-08 10:55:24,0.0,-9.2,-9.2
2019-10-08 14:45:00,0.0,12.8,12.8
2019-10-09 13:39:30,-8.8,0.0,-8.8
2019-10-09 14:44:00,-6.4,0.0,-6.4
2019-10-10 10:41:00,6.0,0.0,6.0
2019-10-10 10:56:01,-0.8,0.0,-0.8
2019-10-11 09:49:00,14.6,0.0,14.6
2019-10-11 10:22:00,0.0,2.6,2.6
2019-10-11 10:54:05,0.0,-9.2,-9.2
2019-10-11 14:08:00,15.0,0.0,15.0
2019-10-14 10:50:00,22.2,0.0,22.2
2019-10-14 10:56:57,-7.6,0.0,-7.6
2019-10-14 13:57:00,0.0,-3.2,-3.2
2019-10-15 10:08:00,0.0,6.4,6.4
2019-10-15 10:28:02,0.0,-1.8,-1.8
2019-10-15 13:43:47,0.0,-7.2,-7.2
2019-10-16 10:49:00,7.2,0.0,7.2
2019-10-16 11:20:00,-0.8,0.0,-0.8
2019-10-16 14:12:00,0.0,-2.6,-2.6
