2019-04-01 10:07:00,-1,2019-04-01 10:08:00,5673.4
2019-04-01 10:34:00,1,2019-04-01 10:35:00,5744.0
2019-04-01 10:41:00,-1,2019-04-01 10:42:00,5715.0
2019-04-01 10:58:00,1,2019-04-01 10:59:00,5760.0
2019-04-01 11:09:00,-1,2019-04-01 11:10:00,5716.0
2019-04-01 11:28:00,1,2019-04-01 11:29:00,5755.6
2019-04-01 13:13:00,-1,2019-04-01 13:14:00,5724.8
2019-04-01 13:29:00,1,2019-04-01 13:30:00,5753.0
2019-04-01 13:37:00,-1,2019-04-01 13:38:00,5722.8
2019-04-01 14:03:00,1,2019-04-01 14:04:00,5753.0
2019-04-01 14:11:00,-1,2019-04-01 14:12:00,5713.6
2019-04-01 14:34:00,1,2019-04-01 14:36:00,5759.6
2019-04-01 14:48:00,-1,2019-04-01 14:49:00,5741.6
2019-04-02 09:33:00,1,2019-04-02 09:34:00,5809.4
2019-04-02 09:42:00,-1,2019-04-02 09:43:00,5778.0
2019-04-02 09:48:00,1,2019-04-02 09:49:00,5805.0
2019-04-02 09:53:00,-1,2019-04-02 09:54:00,5789.4
2019-04-02 10:05:00,1,2019-04-02 10:06:00,5803.8
2019-04-02 10:14:00,-1,2019-04-02 10:15:00,5778.2
2019-04-02 10:30:00,1,2019-04-02 10:31:00,5800.0
2019-04-02 10:46:00,-1,2019-04-02 10:48:00,5766.4
2019-04-02 10:58:00,1,2019-04-02 10:59:00,5794.2
2019-04-02 11:04:00,-1,2019-04-02 11:05:00,5783.2
2019-04-02 11:14:00,1,2019-04-02 11:15:00,5805.6
2019-04-02 11:25:00,-1,2019-04-02 11:27:00,5787.0
2019-04-02 13:01:00,1,2019-04-02 13:02:00,5825.6
2019-04-02 13:19:00,-1,2019-04-02 13:21:00,5791.6
2019-04-02 13:25:00,1,2019-04-02 13:26:00,5812.8
2019-04-02 13:45:00,-1,2019-04-02 13:46:00,5765.0
2019-04-02 14:00:00,1,2019-04-02 14:01:00,5783.8
2019-04-02 14:07:00,-1,2019-04-02 14:08:00,5762.2
2019-04-02 14:27:00,1,2019-04-02 14:28:00,5789.0
2019-04-02 14:33:00,-1,2019-04-02 14:34:00,5771.2
2019-04-02 14:37:00,1,2019-04-02 14:38:00,5779.2
2019-04-02 14:46:00,-1,2019-04-02 14:47:00,5722.6
2019-04-03 09:41:00,1,2019-04-03 09:42:00,5772.0
2019-04-03 09:49:00,-1,2019-04-03 09:50:00,5751.2
2019-04-03 09:56:00,1,2019-04-03 09:57:00,5782.8
2019-04-03 10:10:00,-1,2019-04-03 10:11:00,5753.8
2019-04-03 10:25:00,1,2019-04-03 10:26:00,5783.8
2019-04-03 10:40:00,-1,2019-04-03 10:41:00,5740.2
2019-04-03 10:55:00,1,2019-04-03 10:56:00,5775.0
2019-04-03 11:09:00,-1,2019-04-03 11:10:00,5729.2
2019-04-03 13:07:00,1,2019-04-03 13:08:00,5779.0
2019-04-03 13:21:00,-1,2019-04-03 13:22:00,5758.6
2019-04-03 13:39:00,1,2019-04-03 13:40:00,5797.0
2019-04-03 14:03:00,-1,2019-04-03 14:04:00,5763.8
2019-04-03 14:33:00,1,2019-04-03 14:34:00,5841.2
2019-04-03 14:40:00,-1,2019-04-03 14:41:00,5825.2
2019-04-03 14:46:00,1,2019-04-03 14:47:00,5852.2
2019-04-03 14:59:00,-1,2019-04-04 09:31:00,5822.8
2019-04-04 09:42:00,1,2019-04-04 09:43:00,5858.8
2019-04-04 10:02:00,-1,2019-04-04 10:03:00,5815.2
2019-04-04 10:24:00,1,2019-04-04 10:25:00,5873.0
2019-04-04 10:45:00,-1,2019-04-04 10:46:00,5840.0
2019-04-04 10:53:00,1,2019-04-04 10:54:00,5858.8
2019-04-04 11:11:00,-1,2019-04-04 11:12:00,5792.4
2019-04-04 13:09:00,1,2019-04-04 13:10:00,5857.8
2019-04-04 13:20:00,-1,2019-04-04 13:21:00,5840.4
2019-04-04 13:30:00,1,2019-04-04 13:31:00,5866.0
2019-04-04 13:48:00,-1,2019-04-04 13:49:00,5830.0
2019-04-04 14:21:00,1,2019-04-04 14:22:00,5898.0
2019-04-04 14:38:00,-1,2019-04-04 14:39:00,5826.6
2019-04-04 14:50:00,1,2019-04-04 14:51:00,5866.6
2019-04-04 14:55:00,-1,2019-04-04 14:56:00,5848.8
2019-04-08 09:32:00,1,2019-04-08 09:33:00,5935.0
2019-04-08 09:44:00,-1,2019-04-08 09:45:00,5871.0
2019-04-08 09:53:00,1,2019-04-08 09:54:00,5917.8
2019-04-08 10:07:00,-1,2019-04-08 10:08:00,5875.0
2019-04-08 10:18:00,1,2019-04-08 10:19:00,5894.6
2019-04-08 10:31:00,-1,2019-04-08 10:32:00,5846.6
2019-04-08 10:43:00,1,2019-04-08 10:44:00,5871.2
2019-04-08 13:08:00,-1,2019-04-08 13:09:00,5773.0
2019-04-08 13:16:00,1,2019-04-08 13:17:00,5789.2
2019-04-08 13:26:00,-1,2019-04-08 13:27:00,5750.0
2019-04-08 13:33:00,1,2019-04-08 13:34:00,5775.4
2019-04-08 13:52:00,-1,2019-04-08 13:53:00,5737.4
2019-04-08 14:28:00,1,2019-04-08 14:29:00,5823.2
2019-04-08 14:35:00,-1,2019-04-08 14:36:00,5796.4
2019-04-08 14:42:00,1,2019-04-08 14:43:00,5834.8
2019-04-09 09:34:00,-1,2019-04-09 09:35:00,5777.0
2019-04-09 09:57:00,1,2019-04-09 09:58:00,5833.0
2019-04-09 10:01:00,-1,2019-04-09 10:02:00,5803.4
2019-04-09 10:12:00,1,2019-04-09 10:13:00,5822.8
2019-04-09 10:28:00,-1,2019-04-09 10:29:00,5798.0
2019-04-09 10:47:00,1,2019-04-09 10:48:00,5845.4
2019-04-09 10:52:00,-1,2019-04-09 10:53:00,5835.4
2019-04-09 11:02:00,1,2019-04-09 11:03:00,5861.2
2019-04-09 11:14:00,-1,2019-04-09 11:15:00,5827.4
2019-04-09 11:25:00,1,2019-04-09 11:26:00,5863.0
2019-04-09 13:13:00,-1,2019-04-09 13:14:00,5825.2
2019-04-09 13:18:00,1,2019-04-09 13:19:00,5836.6
2019-04-09 13:23:00,-1,2019-04-09 13:24:00,5810.2
2019-04-09 13:32:00,1,2019-04-09 13:33:00,5823.4
2019-04-09 13:56:00,-1,2019-04-09 13:57:00,5794.2
2019-04-09 14:02:00,1,2019-04-09 14:03:00,5821.6
2019-04-09 14:17:00,-1,2019-04-09 14:18:00,5774.2
2019-04-09 14:52:00,1,2019-04-09 14:53:00,5855.0
2019-04-10 09:49:00,-1,2019-04-10 09:50:00,5751.2
2019-04-10 10:06:00,1,2019-04-10 10:07:00,5774.8
2019-04-10 10:11:00,-1,2019-04-10 10:12:00,5751.0
2019-04-10 10:25:00,1,2019-04-10 10:26:00,5794.4
2019-04-10 10:38:00,-1,2019-04-10 10:39:00,5760.0
2019-04-10 10:57:00,1,2019-04-10 10:58:00,5838.0
2019-04-10 11:04:00,-1,2019-04-10 11:05:00,5813.0
2019-04-10 11:11:00,1,2019-04-10 11:12:00,5839.0
2019-04-10 11:18:00,-1,2019-04-10 11:19:00,5817.6
2019-04-10 11:24:00,1,2019-04-10 11:25:00,5827.2
2019-04-10 13:03:00,-1,2019-04-10 13:05:00,5816.6
2019-04-10 13:16:00,1,2019-04-10 13:17:00,5843.6
2019-04-10 13:47:00,-1,2019-04-10 13:48:00,5797.2
2019-04-10 14:26:00,1,2019-04-10 14:27:00,5901.0
2019-04-10 14:46:00,-1,2019-04-10 14:47:00,5810.6
2019-04-10 14:53:00,1,2019-04-10 14:54:00,5825.4
2019-04-10 14:58:00,-1,2019-04-10 14:59:00,5815.0
2019-04-11 09:35:00,1,2019-04-11 09:36:00,5834.6
2019-04-11 09:46:00,-1,2019-04-11 09:47:00,5790.2
2019-04-11 09:58:00,1,2019-04-11 09:59:00,5837.0
2019-04-11 10:21:00,-1,2019-04-11 10:22:00,5773.2
2019-04-11 10:33:00,1,2019-04-11 10:34:00,5793.0
2019-04-11 10:42:00,-1,2019-04-11 10:43:00,5765.2
2019-04-11 10:49:00,1,2019-04-11 10:51:00,5796.8
2019-04-11 11:11:00,-1,2019-04-11 11:12:00,5730.0
2019-04-11 11:19:00,1,2019-04-11 11:20:00,5755.2
2019-04-11 11:25:00,-1,2019-04-11 11:26:00,5732.8
2019-04-11 13:06:00,1,2019-04-11 13:07:00,5758.6
2019-04-11 13:29:00,-1,2019-04-11 13:30:00,5732.8
2019-04-11 13:39:00,1,2019-04-11 13:40:00,5755.0
2019-04-11 13:46:00,-1,2019-04-11 13:47:00,5732.0
2019-04-11 13:55:00,1,2019-04-11 13:56:00,5776.0
2019-04-11 14:01:00,-1,2019-04-11 14:02:00,5741.8
2019-04-11 14:14:00,1,2019-04-11 14:15:00,5782.2
2019-04-11 14:45:00,-1,2019-04-11 14:46:00,5702.0
2019-04-11 14:53:00,1,2019-04-11 14:54:00,5731.2
2019-04-12 09:36:00,-1,2019-04-12 09:37:00,5701.0
2019-04-12 09:45:00,1,2019-04-12 09:46:00,5727.8
2019-04-12 10:05:00,-1,2019-04-12 10:06:00,5692.4
2019-04-12 10:13:00,1,2019-04-12 10:14:00,5721.2
2019-04-12 10:28:00,-1,2019-04-12 10:29:00,5702.4
2019-04-12 10:38:00,1,2019-04-12 10:39:00,5716.6
2019-04-12 10:55:00,-1,2019-04-12 10:56:00,5683.2
2019-04-12 11:10:00,1,2019-04-12 11:11:00,5726.2
2019-04-12 11:20:00,-1,2019-04-12 11:21:00,5690.2
2019-04-12 13:06:00,1,2019-04-12 13:07:00,5709.0
2019-04-12 13:18:00,-1,2019-04-12 13:19:00,5686.6
2019-04-12 13:26:00,1,2019-04-12 13:27:00,5717.2
2019-04-12 13:49:00,-1,2019-04-12 13:50:00,5662.2
2019-04-12 14:00:00,1,2019-04-12 14:01:00,5684.6
2019-04-12 14:16:00,-1,2019-04-12 14:18:00,5656.6
2019-04-12 14:40:00,1,2019-04-12 14:41:00,5723.0
2019-04-12 14:55:00,-1,2019-04-12 14:56:00,5697.4
2019-04-15 09:36:00,1,2019-04-15 09:37:00,5806.2
2019-04-15 09:47:00,-1,2019-04-15 09:48:00,5755.8
2019-04-15 10:03:00,1,2019-04-15 10:04:00,5785.8
2019-04-15 10:37:00,-1,2019-04-15 10:38:00,5733.2
2019-04-15 10:55:00,1,2019-04-15 10:57:00,5769.2
2019-04-15 11:09:00,-1,2019-04-15 11:10:00,5738.4
2019-04-15 11:14:00,1,2019-04-15 11:15:00,5754.8
2019-04-15 13:04:00,-1,2019-04-15 13:05:00,5721.2
2019-04-15 13:08:00,1,2019-04-15 13:10:00,5729.6
2019-04-15 13:16:00,-1,2019-04-15 13:17:00,5706.8
2019-04-15 13:33:00,1,2019-04-15 13:34:00,5726.2
2019-04-15 14:03:00,-1,2019-04-15 14:04:00,5628.0
2019-04-15 14:09:00,1,2019-04-15 14:10:00,5671.4
2019-04-16 09:34:00,-1,2019-04-16 09:35:00,5571.0
2019-04-16 09:45:00,1,2019-04-16 09:46:00,5594.8
2019-04-16 09:51:00,-1,2019-04-16 09:52:00,5555.8
