DATETIME,open,close,high,low
2011-11-01,397.41,396.51,399.5,393.22
2011-11-02,400.09,397.41,400.44,395.11
2011-11-03,399.07,403.07,403.4,395.36
2011-11-04,402.03,400.24,403.44,399.16
2011-11-07,399.91,399.73,400.0,396.13
2011-11-08,402.21,406.23,408.0,401.56
2011-11-09,396.97,395.28,400.89,394.23
2011-11-10,397.03,385.22,397.21,382.15
2011-11-11,386.61,384.62,388.7,380.26
2011-11-14,383.5201,379.26,385.25,378.2
2011-11-15,380.8,388.83,389.5,379.45
2011-11-16,389.25,384.77,391.14,384.32
2011-11-17,383.98,377.41,384.58,375.5
2011-11-18,378.92,374.94,379.99,374.88
2011-11-21,370.4,369.01,371.68,365.91
2011-11-22,371.02,376.51,377.93,370.94
2011-11-23,374.51,366.99,375.84,366.88
2011-11-25,368.42,363.57,371.15,363.32
2011-11-28,372.35,376.12,376.72,370.33
2011-11-29,375.84,373.2,378.83,370.2
2011-11-30,381.29,382.2,382.276,378.3
2011-12-01,382.54,387.93,389.0,380.75
2011-12-02,389.83,389.7,393.6299,388.58
2011-12-05,393.49,393.01,396.41,390.38800000000003
2011-12-06,392.51,390.95,394.63,389.38
2011-12-07,389.93,389.09,390.94,386.7625
2011-12-08,391.45,390.66,395.5,390.23
2011-12-09,392.85,393.62,394.04,391.03
2011-12-12,391.68,391.84,393.9,389.45
2011-12-13,393.0,388.81,395.4,387.1
2011-12-14,386.7,380.19,387.38,377.68
2011-12-15,383.33,378.94,383.74,378.31
2011-12-16,380.36,381.02,384.15,379.57
2011-12-19,382.47,382.21,384.85,380.48
2011-12-20,387.76,395.95,396.1,387.26
2011-12-21,396.69,396.445,397.3,392.01
2011-12-22,397.0,398.55,399.13,396.1
2011-12-23,399.69,403.33,403.59,399.495
2011-12-27,403.1,406.53,409.09,403.02
2011-12-28,406.89,402.64,408.25,401.34
2011-12-29,403.4,405.12,405.65,400.51
2011-12-30,403.51,405.0,406.28,403.49
2012-01-03,409.4,411.23,412.5,409.0
2012-01-04,410.0,413.44,414.68,409.28
2012-01-05,414.95,418.03,418.55,412.67
2012-01-06,419.77,422.4,422.75,419.22
2012-01-09,425.5001,421.73,427.75,421.35
2012-01-10,425.9101,423.24,426.0,421.5
2012-01-11,422.68,422.55,422.85,419.31
2012-01-12,422.28,421.39,422.9,418.75
2012-01-13,419.7,419.81,420.45,418.66
2012-01-17,424.2,424.7,425.99,422.96
2012-01-18,426.96,429.11,429.47,426.3
2012-01-19,430.15,427.75,431.369,426.51
2012-01-20,427.49,420.3,427.5,419.75
2012-01-23,422.67,427.409,428.45,422.3
2012-01-24,425.1001,420.41,425.1001,419.55
2012-01-25,454.44,446.66,454.45,443.73
2012-01-26,448.36,444.63,448.79,443.14
2012-01-27,444.34,447.28,448.48,443.77
2012-01-30,445.71,453.01,453.9,445.39
2012-01-31,455.59,456.48,458.24,453.07
2012-02-01,458.41,456.19,458.99,455.55
2012-02-02,455.9,455.12,457.17,453.98
2012-02-03,457.3,459.68,460.0,455.56
2012-02-06,458.38,463.97,464.98,458.20099999999996
2012-02-07,465.25,468.83,469.75,464.58099999999996
2012-02-08,470.5,476.68,476.79,469.7
2012-02-09,480.76,493.17,496.75,480.56
2012-02-10,490.96,493.42,497.62,488.55
2012-02-13,499.53,502.6,503.83,497.09
2012-02-14,504.66,509.46,509.56,502.0
2012-02-15,514.26,497.67,526.29,496.89
2012-02-16,491.5,502.21,504.89,486.63
2012-02-17,503.11,502.12,507.77,500.3
2012-02-21,506.88,514.85,514.85,504.12
2012-02-22,513.08,513.04,515.49,509.07
2012-02-23,515.08,516.39,517.8296,509.5
2012-02-24,519.67,522.41,522.9,518.64
2012-02-27,521.31,525.76,528.5,516.28
2012-02-28,527.96,535.41,535.41,525.85
2012-02-29,541.56,542.44,547.61,535.7
2012-03-01,548.17,544.47,548.21,538.77
2012-03-02,544.24,545.18,546.8,542.52
2012-03-05,545.42,533.16,547.48,526.0
2012-03-06,523.66,530.26,533.69,516.221
2012-03-07,536.8,530.69,537.78,523.3
2012-03-08,534.69,541.99,542.99,532.12
2012-03-09,544.21,545.17,547.74,543.11
2012-03-12,548.982,552.0,552.0,547.0
2012-03-13,557.54,568.1,568.18,555.75
2012-03-14,578.05,589.58,594.72,575.4
2012-03-15,599.61,585.56,600.01,578.55
2012-03-16,584.72,585.57,589.2,578.0
2012-03-19,598.37,601.1,601.77,589.05
2012-03-20,599.51,605.96,606.9,582.0
2012-03-21,602.74,602.5,609.65,601.41
2012-03-22,597.78,599.34,604.5,595.53
2012-03-23,600.49,596.05,601.8,594.401
2012-03-26,599.79,606.98,607.15,595.26
2012-03-27,606.18,614.48,616.28,606.06
2012-03-28,618.38,617.62,621.45,610.31
2012-03-29,612.78,609.86,616.56,607.23
2012-03-30,608.77,599.55,610.56,597.94
2012-04-02,601.83,618.63,618.77,600.38
2012-04-03,627.3,629.32,632.21,622.51
2012-04-04,624.35,624.31,625.86,617.0
2012-04-05,626.98,633.68,634.66,623.4
2012-04-09,626.13,636.23,639.84,625.3
2012-04-10,639.93,628.44,644.0,626.0
2012-04-11,636.2,626.2,636.87,623.3422
2012-04-12,625.0,622.77,631.33,620.5
2012-04-13,624.11,605.23,624.7,603.51
2012-04-16,610.06,580.13,610.28,578.25
2012-04-17,578.94,609.7,610.0,571.91
2012-04-18,613.72,608.34,620.25,602.71
2012-04-19,600.22,587.44,604.732,584.52
2012-04-20,591.38,572.98,594.62,570.42
2012-04-23,570.61,571.7,576.67,556.62
2012-04-24,562.61,560.28,567.69,555.0
2012-04-25,615.635,610.0,618.0,606.0
2012-04-26,614.27,607.7,614.69,602.13
2012-04-27,605.07,603.0,606.18,600.5
2012-04-30,597.8,583.98,598.4,583.0
2012-05-01,584.9,582.13,596.76,581.23
2012-05-02,580.24,585.98,587.3999,578.86
2012-05-03,590.5,581.82,591.4,580.3
2012-05-04,577.08,565.25,578.36,565.17
2012-05-07,561.5,569.48,572.77,561.23
2012-05-08,569.58,568.18,571.5,558.73
2012-05-09,563.7,569.18,573.9778,560.85
2012-05-10,574.58,570.52,575.88,568.441
2012-05-11,565.0,566.71,574.47,564.35
2012-05-14,562.57,558.22,567.51,557.6
2012-05-15,561.45,553.17,563.22,551.75
2012-05-16,554.05,546.075,556.89,541.04
2012-05-17,545.31,530.12,547.5,530.12
2012-05-18,533.96,530.38,543.41,522.18
2012-05-21,534.5,561.28,561.54,534.05
2012-05-22,569.55,556.97,573.88,552.58
2012-05-23,557.5,570.56,572.8,553.23
2012-05-24,575.87,565.32,576.5,561.23
2012-05-25,564.59,562.29,565.85,558.472
2012-05-29,570.9,572.27,574.0,565.31
2012-05-30,569.2,579.17,579.99,566.56
2012-05-31,580.74,577.73,581.5,571.46
2012-06-01,569.16,560.99,572.65,560.52
2012-06-04,561.5,564.29,567.5,548.5
2012-06-05,561.27,562.83,566.47,558.33
2012-06-06,567.77,571.46,573.85,565.5
2012-06-07,577.29,571.72,577.32,570.5
2012-06-08,571.6,580.32,580.5840000000001,569.0
2012-06-11,587.72,571.17,588.5,570.63
2012-06-12,574.46,576.16,576.62,566.7
2012-06-13,574.52,572.16,578.48,570.38
2012-06-14,571.24,571.53,573.5,567.26
2012-06-15,571.0,574.13,574.62,569.55
2012-06-18,570.96,585.78,587.89,570.37
2012-06-19,583.4,587.41,590.0,583.1
2012-06-20,588.21,585.741,589.25,580.8
2012-06-21,585.44,577.67,588.22,577.44
2012-06-22,579.04,582.1,582.19,575.42
2012-06-25,577.3,570.765,579.8,570.37
2012-06-26,571.33,572.025,574.49,567.33
2012-06-27,575.0,574.5,576.74,571.92
2012-06-28,571.67,569.05,574.0,565.61
2012-06-29,578.0,584.0,584.0,574.25
2012-07-02,584.73,592.52,593.47,583.6
2012-07-03,594.88,599.41,600.0,594.0
2012-07-05,600.56,609.94,614.34,599.65
2012-07-06,607.09,605.88,608.44,601.58
2012-07-09,605.3,613.89,613.9,604.11
2012-07-10,617.97,608.21,619.87,605.31
2012-07-11,606.12,604.43,607.66,597.22
2012-07-12,600.24,598.9,603.47,592.68
2012-07-13,602.95,604.97,607.19,600.0
2012-07-16,605.12,606.91,611.62,605.02
2012-07-17,610.79,606.94,611.5,603.15
2012-07-18,606.59,606.26,608.34,603.56
2012-07-19,611.28,614.32,615.35,606.0
2012-07-20,613.03,604.3,614.44,603.7
2012-07-23,594.4,603.83,605.9,587.71
2012-07-24,607.38,600.92,609.68,598.51
2012-07-25,574.46,574.97,580.8,570.0
2012-07-26,579.76,574.88,580.4,570.36
2012-07-27,575.01,585.16,585.83,571.59
2012-07-30,590.92,595.03,599.44,587.82
2012-07-31,603.23,610.76,611.7,602.72
2012-08-01,615.905,606.81,616.4,603.0
2012-08-02,602.84,607.79,610.69,600.25
2012-08-03,613.63,615.7,617.98,611.56
2012-08-06,617.29,622.55,624.868,615.26
2012-08-07,622.77,620.914,625.0,618.04
2012-08-08,619.39,619.86,623.88,617.1
2012-08-09,617.85,620.73,621.73,617.8
2012-08-10,618.71,621.7,621.76,618.7
2012-08-13,623.39,630.0,630.0,623.25
2012-08-14,631.87,631.69,638.61,630.21
2012-08-15,631.3,630.83,634.0,627.75
2012-08-16,631.21,636.34,636.76,630.5
2012-08-17,640.0,648.11,648.19,638.81
2012-08-20,650.01,665.15,665.15,649.9
2012-08-21,670.82,656.062,674.88,650.33
2012-08-22,654.42,668.87,669.0,648.11
2012-08-23,666.11,662.63,669.9,661.15
2012-08-24,659.51,663.222,669.48,655.55
2012-08-27,679.99,675.68,680.87,673.54
2012-08-28,674.9773,674.8,676.1,670.673
2012-08-29,675.25,673.466,677.67,672.6
2012-08-30,670.64,663.868,671.554,662.8530000000001
2012-08-31,667.25,665.24,668.6,657.25
2012-09-04,665.76,674.97,675.14,664.5
2012-09-05,675.57,670.23,676.35,669.6
2012-09-06,673.17,676.27,678.29,670.8
2012-09-07,678.05,680.44,682.48,675.77
2012-09-10,680.45,662.74,683.29,662.1
2012-09-11,665.11,660.59,670.1,656.5
2012-09-12,666.85,669.79,669.9,656.0
2012-09-13,677.37,682.98,685.5,674.77
2012-09-14,689.955,691.28,696.98,687.89
2012-09-17,699.35,699.7810000000001,699.8,694.61
2012-09-18,699.88,701.91,702.33,696.42
2012-09-19,700.26,702.1,703.99,699.57
2012-09-20,699.16,698.7,700.06,693.62
2012-09-21,702.41,700.095,705.07,699.3617
2012-09-24,686.86,690.79,695.12,683.0
2012-09-25,688.26,673.54,692.78,673.0
2012-09-26,668.74,665.18,672.69,661.2
2012-09-27,664.29,681.32,682.17,660.35
2012-09-28,678.75,667.105,681.11,666.75
2012-10-01,671.16,659.39,676.75,656.5
2012-10-02,661.81,661.31,666.35,650.65
2012-10-03,664.86,671.45,671.86,662.63
2012-10-04,671.25,666.8,674.25,665.55
2012-10-05,665.2,652.59,666.0,651.28
2012-10-08,646.88,638.17,647.56,636.11
2012-10-09,638.65,635.85,640.49,623.55
2012-10-10,639.74,640.91,644.98,637.0
2012-10-11,646.5,628.1,647.2,628.1
2012-10-12,629.56,629.714,635.38,625.3
2012-10-15,632.35,634.76,635.13,623.85
2012-10-16,635.37,649.7925,650.3,631.0
2012-10-17,648.87,644.6136,652.79,644.0
2012-10-18,639.59,632.64,642.06,630.0
2012-10-19,631.05,609.84,631.77,609.62
2012-10-22,612.42,634.03,635.38,610.76
2012-10-23,631.0,613.3554,633.9,611.7
2012-10-24,621.44,616.83,626.55,610.64
2012-10-25,620.0,609.538,622.0,605.55
2012-10-26,609.43,604.0,614.0,591.0
2012-10-31,594.88,595.32,601.96,587.7
2012-11-01,598.22,596.5399,603.0,594.17
2012-11-02,595.89,576.8,596.95,574.75
2012-11-05,583.515,584.6211,587.77,577.6
2012-11-06,590.23,582.8495,590.74,580.09
2012-11-07,573.835,558.0019,574.54,555.75
2012-11-08,560.63,537.75,562.23,535.29
2012-11-09,540.42,547.06,554.88,533.72
2012-11-12,554.15,542.83,554.5,538.65
2012-11-13,538.91,542.898,550.48,536.36
2012-11-14,545.5,536.88,547.45,536.18
2012-11-15,537.53,525.62,539.5,522.62
2012-11-16,525.2,527.678,530.0,505.7501
2012-11-19,540.7097,565.73,567.5,539.88
2012-11-20,571.91,560.9134,571.95,554.58
2012-11-21,564.25,561.7,567.37,556.6
2012-11-23,567.17,571.5,572.0,562.6
2012-11-26,575.9,589.53,590.0,573.71
2012-11-27,589.55,584.78,590.42,580.1
2012-11-28,577.27,582.94,585.8,572.26
2012-11-29,590.215,589.36,594.25,585.25
2012-11-30,586.79,585.28,588.4,582.68
2012-12-03,593.65,586.19,594.59,585.5
2012-12-04,581.8,575.8454,581.8,572.13
2012-12-05,568.91,538.7923,569.25,538.77
2012-12-06,528.94,547.2445,553.31,518.63
2012-12-07,553.4,533.25,555.2,530.0
2012-12-10,525.0,529.8209,538.51,521.58
2012-12-11,539.77,541.388,549.56,537.37
2012-12-12,547.77,539.0,548.0,536.2701
2012-12-13,531.15,529.69,537.6399,525.8
2012-12-14,514.75,509.79400000000004,518.132,505.58
2012-12-17,508.93,518.83,520.0,501.23
2012-12-18,525.0,533.9,534.9,520.25
2012-12-19,531.47,526.31,533.7,525.5
2012-12-20,530.0,521.7302,530.2,518.88
2012-12-21,512.47,519.33,519.67,510.24
2012-12-24,520.35,520.168,524.25,518.71
2012-12-26,519.0,512.9995,519.46,511.12
2012-12-27,513.54,515.06,516.25,504.66
2012-12-28,510.29,509.5892,514.48,508.12
2012-12-31,510.53,532.1729,535.4,509.0
2013-01-02,553.82,549.03,555.0,541.63
2013-01-03,547.88,542.0959,549.67,541.0
2013-01-04,536.965,527.0,538.6299,525.8286
2013-01-07,522.0,523.9,529.3,515.2
2013-01-08,529.21,525.31,531.89,521.25
2013-01-09,522.5,517.1,525.0054,515.99
2013-01-10,528.55,523.51,528.72,515.52
2013-01-11,521.0,520.3,525.32,519.02
2013-01-14,502.68,501.75,507.5,498.51
2013-01-15,498.3,485.92,498.99,483.38
2013-01-16,494.64,506.09,509.44,492.5
2013-01-17,510.31,502.68,510.75,502.03
2013-01-18,498.51599999999996,500.0,502.22,496.4
2013-01-22,504.56,504.77,507.88,496.63
2013-01-23,508.81,514.005,514.99,504.77
2013-01-24,460.0,450.5,465.73,450.25
2013-01-25,451.69,439.88,456.23,435.0
2013-01-28,437.825,449.83,453.21,435.86
2013-01-29,458.5,458.27,460.2,452.12
2013-01-30,457.0,456.83,462.6,454.5
2013-01-31,456.98,455.49,459.28,454.98
2013-02-01,459.11,453.62,459.48,448.35
2013-02-04,453.91,442.316,455.94,442.0
2013-02-05,444.05,457.844,459.74,442.22
2013-02-06,456.47,457.35,466.5,452.58
2013-02-07,463.25,468.22,470.0,454.12
2013-02-08,474.0,474.98,478.81,468.25
2013-02-11,476.5,479.93,484.94,473.25
2013-02-12,479.51,467.9,482.38,467.744
2013-02-13,467.21,467.01,473.64,463.22
2013-02-14,464.5199,466.59,471.64,464.02
2013-02-15,468.85,460.16,470.16,459.92
2013-02-19,461.1,459.99,462.73,453.85
2013-02-20,457.69,448.85,457.69,448.8
2013-02-21,446.0,446.06,449.17,442.82
2013-02-22,449.25,450.81,451.6,446.6
2013-02-25,453.85,442.8,455.12,442.57
2013-02-26,443.82,448.97,451.54,437.66
2013-02-27,448.43,444.57,452.44,440.65
2013-02-28,444.05,441.4,447.87,441.4
2013-03-01,438.0,430.47,438.1799,429.98
2013-03-04,427.8,420.05,428.1999,419.0
2013-03-05,421.48,431.144,435.19,420.75
2013-03-06,434.51,425.662,435.25,424.43
2013-03-07,424.5,430.582,432.01,421.06
2013-03-08,429.8,431.72,435.43,428.61
2013-03-11,429.7499,437.87,439.01,425.14
2013-03-12,435.6,428.43,438.88,427.57
2013-03-13,428.45,428.35,434.5,425.36
2013-03-14,432.83,432.5,434.64,430.45
2013-03-15,437.93,443.66,444.23,437.25
2013-03-18,441.45,455.72,457.46,441.2
2013-03-19,459.5,454.49,460.97,448.5
2013-03-20,457.42,452.08,457.63,449.59
2013-03-21,450.22,452.73,457.98,450.1
2013-03-22,454.58,461.91,462.1,453.11
2013-03-25,464.69,463.58,469.95,461.78
2013-03-26,465.44,461.13599999999997,465.8399,460.53
2013-03-27,456.46,452.08,456.8,450.7301
2013-03-28,449.82,442.66,451.819,441.62
2013-04-01,441.9,428.91,443.69800000000004,427.74
2013-04-02,427.6,429.792,438.14,426.4
2013-04-03,431.37,431.99,437.28,430.31
2013-04-04,433.76,427.72,435.0,425.25
2013-04-05,424.5,423.2,424.95,419.68
2013-04-08,424.85,426.21,427.5,422.49
2013-04-09,426.36,426.98,428.5,422.75
2013-04-10,428.1,435.69,437.06,426.01
2013-04-11,433.72,434.33,437.99,431.2
2013-04-12,434.15,429.8,434.15,429.09
2013-04-15,427.0,419.85,427.89,419.55
2013-04-16,421.57,426.24,426.61,420.57
2013-04-17,420.27,402.8,420.6,398.11
2013-04-18,404.99,392.05,405.79,389.74199999999996
2013-04-19,387.97,390.53,399.6,385.1
2013-04-22,392.64,398.67,402.2,391.275
2013-04-23,403.99,406.13,408.381,398.81
2013-04-24,393.54,405.462,415.25,392.5
2013-04-25,411.225,408.38,413.94,407.0
2013-04-26,409.81,417.205,418.769,408.25
2013-04-29,420.45,430.12,433.61699999999996,420.0
2013-04-30,435.1,442.78,445.25,432.07
2013-05-01,444.46,439.29,444.93,434.39
2013-05-02,441.78,445.52,448.59,440.63
2013-05-03,451.31,449.98,453.23,449.15
2013-05-06,455.71,460.71,462.2,454.31
2013-05-07,464.97,458.658,465.75,453.7
2013-05-08,459.04,463.84,465.37,455.81
2013-05-09,459.81,456.77,463.0,455.58
2013-05-10,457.97,452.97,459.71,450.48
2013-05-13,451.51,454.74,457.9,451.5
2013-05-14,453.85,443.86,455.2,442.15
2013-05-15,439.16,428.85,441.0,422.36
2013-05-16,423.24,434.57800000000003,437.85,418.9
2013-05-17,439.05,433.26,440.09,431.01
2013-05-20,431.91,442.93,445.8,430.1
2013-05-21,438.15,439.66,445.48,434.2
2013-05-22,444.05,441.35400000000004,448.3499,438.22
2013-05-23,435.95,442.14,446.16,435.79
2013-05-24,440.85,445.15,445.66,440.36
2013-05-28,449.9,441.439,451.11,440.85
2013-05-29,440.0,444.95,447.5,439.4
2013-05-30,445.65,451.58,454.5,444.51
2013-05-31,452.5,449.735,457.1,449.5
2013-06-03,450.73,450.72,452.36,442.48
2013-06-04,453.22,449.31,454.43,447.39
2013-06-05,445.65,445.11,450.72,443.71
2013-06-06,445.47,438.46,447.0,434.05
2013-06-07,436.5,441.811,443.24,432.77
2013-06-10,444.73,438.89,449.079,436.8
2013-06-11,435.74,437.6,442.7599,433.32
2013-06-12,439.5,432.19,441.25,431.5
2013-06-13,432.5,435.965,437.14,428.75
2013-06-14,435.4,430.05,436.29,428.5
2013-06-17,431.44,432.0,435.7,430.3615
2013-06-18,431.56,431.77,434.9,430.21
2013-06-19,431.4,423.0,431.66,423.0
2013-06-20,419.3,416.838,425.98,415.17
2013-06-21,418.49,413.5,420.0,408.1001
2013-06-24,407.4,402.54,408.66,398.05
2013-06-25,405.7,402.63,407.79,398.83
2013-06-26,403.9,398.07,404.79,395.66
2013-06-27,399.25,393.78,401.39,393.54
2013-06-28,391.36,396.53,400.27,388.87
2013-07-01,402.69,409.22,412.27,401.22
2013-07-02,409.96,418.49,421.63,409.47
2013-07-03,420.86,420.8,422.98,417.45
2013-07-05,420.39,417.42,423.29,415.35
2013-07-08,420.11,415.05,421.0,410.65
2013-07-09,413.6,422.35,423.5,410.38
2013-07-10,419.6,420.73,424.8,418.25
2013-07-11,422.95,427.288,428.25,421.1701
2013-07-12,427.65,426.51,429.79,423.41
2013-07-15,425.01,427.44,431.46,424.8
2013-07-16,426.52,430.195,430.71,424.17
2013-07-17,429.7,430.31,432.22,428.22
2013-07-18,433.38,431.75800000000004,434.87,430.61
2013-07-19,433.1,424.95,433.98,424.35
2013-07-22,429.46,426.31,429.75,425.468
2013-07-23,426.0,418.99,426.96,418.71
2013-07-24,438.93,440.51,444.59,435.26
2013-07-25,440.7,438.5,441.4,435.81
2013-07-26,435.3,440.99,441.04,434.34
2013-07-29,440.8,447.79,449.99,440.2
2013-07-30,449.96,453.32,457.15,449.23
2013-07-31,454.99,452.53,457.3425,449.43
2013-08-01,455.7527,456.676,456.8,453.26
2013-08-02,458.01,462.54,462.85,456.66
2013-08-05,464.69,469.45,470.67,462.15
2013-08-06,468.02,465.25,471.89,462.17
2013-08-07,463.8,464.98,467.0,461.77
2013-08-08,463.855,461.01,464.1,457.95
2013-08-09,458.64,454.45,460.46,453.65
2013-08-12,456.86,467.36,468.65,456.63
2013-08-13,470.94,489.57,494.66,468.05
2013-08-14,497.88,498.5,504.25,493.4
2013-08-15,496.42,497.91,502.399,489.0833
2013-08-16,500.15,502.33,502.94,498.86
2013-08-19,504.34,507.74,513.74,504.0
2013-08-20,509.71,501.07,510.57,500.82
2013-08-21,503.59,502.36,507.15,501.2
2013-08-22,504.98,502.96,505.59,498.2
2013-08-23,503.27,501.02,503.35,499.35
2013-08-26,500.75,502.97,510.2,500.5
2013-08-27,498.0,488.59,502.51,486.3
2013-08-28,486.0,490.89599999999996,495.8,486.0
2013-08-29,491.65,491.7,496.5,491.13
2013-08-30,492.0,487.216,492.95,486.5
2013-09-03,493.1,488.58,500.6,487.35
2013-09-04,499.56,498.691,502.24,496.28
2013-09-05,500.25,495.27,500.68,493.64
2013-09-06,498.44,498.22,499.38,489.95
2013-09-09,505.0,506.17,507.92,503.48
2013-09-10,506.2,494.64,507.45,489.5
2013-09-11,467.0101,467.71,473.69,464.81
2013-09-12,468.5,472.69,475.4,466.01
2013-09-13,469.3402,464.9,471.8292,464.7
2013-09-16,461.0,450.12,461.6099,447.22
2013-09-17,447.96,455.32,459.71,447.5
2013-09-18,463.18,464.68,466.35,460.66
2013-09-19,470.7,472.3,475.83,469.25
2013-09-20,478.0,467.41,478.55,466.0
2013-09-23,496.1,490.64,496.91,482.6
2013-09-24,494.88,489.1,495.47,487.82
2013-09-25,489.2,481.53,489.64,481.4301
2013-09-26,486.0,486.22,488.56,483.9
2013-09-27,483.78,482.75,484.67,480.72
2013-09-30,477.25,476.75,481.66,474.411
2013-10-01,478.45,487.96,489.14,478.381
2013-10-02,485.63,489.56,491.8,483.75
2013-10-03,490.51,483.41,492.35,480.7387
2013-10-04,483.86,483.03,484.6,478.6
2013-10-07,486.56,487.75,492.65,485.35
2013-10-08,489.94,480.94,490.64,480.54
2013-10-09,484.64,486.588,487.79,478.28
2013-10-10,491.32,489.63800000000003,492.38,487.04
2013-10-11,486.99,492.81199999999995,493.84,485.16
2013-10-14,489.83,496.04,497.58,489.35
2013-10-15,497.505,498.68,502.0,495.52
2013-10-16,500.79,501.11400000000003,502.53,499.23
2013-10-17,499.98,504.5,504.78,499.68
2013-10-18,505.99,508.89,509.26,505.71
2013-10-21,511.77,521.362,524.3,511.52
2013-10-22,526.405,519.8675,528.4496,508.03
2013-10-23,519.0,524.96,525.67,519.0
2013-10-24,525.0,531.91,532.47,522.45
2013-10-25,531.315,525.9580000000001,533.23,525.11
2013-10-28,529.04,529.876,531.0,523.21
2013-10-29,536.27,516.678,539.25,514.54
2013-10-30,519.61,524.896,527.52,517.02
2013-10-31,525.0,522.702,527.49,521.27
2013-11-01,524.02,520.03,524.8,515.84
2013-11-04,521.1,526.75,526.82,518.81
2013-11-05,524.58,525.4490000000001,528.885,523.0
2013-11-06,524.15,520.92,524.86,518.2
2013-11-07,519.58,512.492,523.19,512.38
2013-11-08,514.58,520.56,521.13,512.59
2013-11-11,519.99,519.048,521.67,514.41
2013-11-12,517.67,520.01,523.92,517.0
2013-11-13,518.0,520.634,522.25,516.96
2013-11-14,522.81,528.16,529.28,521.87
2013-11-15,526.58,524.991,529.09,524.49
2013-11-18,524.99,518.629,527.19,518.2
2013-11-19,519.03,519.55,523.38,517.97
2013-11-20,519.23,515.0,520.42,514.33
2013-11-21,517.6,521.136,521.21,513.67
2013-11-22,519.52,519.8,522.16,518.53
2013-11-25,521.02,523.74,525.87,521.0
2013-11-26,524.12,533.4,536.14,524.0
2013-11-27,536.3098,545.96,546.0,533.4
2013-11-29,549.48,556.07,558.33,547.81
2013-12-02,558.0,551.23,564.3299,550.82
2013-12-03,558.3,566.322,566.38,557.68
2013-12-04,565.5,565.0,569.19,560.82
2013-12-05,572.65,567.901,575.1358,566.41
2013-12-06,565.79,560.02,566.75,559.57
2013-12-09,560.9001,566.43,569.58,560.9001
2013-12-10,563.58,565.55,567.88,561.2
2013-12-11,567.0,561.36,570.97,559.69
2013-12-12,562.1415,560.54,565.34,560.03
2013-12-13,562.85,554.43,562.88,553.67
2013-12-16,555.02,557.5,562.6389,555.01
2013-12-17,555.81,554.99,559.44,553.375
2013-12-18,549.7,550.77,551.45,538.8
2013-12-19,549.5,544.46,550.0,543.7301
2013-12-20,545.43,549.02,551.61,544.8175
2013-12-23,568.0,570.09,570.72,562.76
2013-12-24,569.89,567.67,571.88,566.03
2013-12-26,568.1,563.9,569.5,563.376
2013-12-27,563.82,560.09,564.41,559.5
2013-12-30,557.46,554.52,560.09,552.321
2013-12-31,554.17,561.02,561.28,554.0
2014-01-02,555.68,553.13,557.03,552.021
2014-01-03,552.86,540.98,553.7,540.43
2014-01-06,537.45,543.93,546.8,533.6
2014-01-07,544.32,540.0375,545.96,537.925
2014-01-08,538.81,543.46,545.56,538.69
2014-01-09,546.8,536.519,546.86,535.3501
2014-01-10,539.83,532.94,540.8,531.11
2014-01-13,529.91,535.73,542.5,529.88
2014-01-14,538.22,546.39,546.73,537.66
2014-01-15,553.52,557.36,560.2,551.66
2014-01-16,554.9,554.25,556.85,551.68
2014-01-17,551.48,540.67,552.07,539.9
2014-01-21,540.99,549.07,550.07,540.42
2014-01-22,550.9147,551.51,557.29,547.81
2014-01-23,549.94,556.18,556.5,544.8064
2014-01-24,554.0,546.07,555.62,544.75
2014-01-27,550.07,550.5,554.8,545.75
2014-01-28,508.76,506.5,515.0,502.07
2014-01-29,503.95,500.75,507.37,498.62
2014-01-30,502.54,499.782,506.5,496.7
2014-01-31,495.18,500.6,501.53,493.55
2014-02-03,502.61,501.53,507.73,499.3
2014-02-04,505.85,508.79,509.46,502.76
2014-02-05,506.56,512.59,515.28,506.2519
2014-02-06,510.06,512.51,513.5,507.81
2014-02-07,521.38,519.68,522.9299,517.38
2014-02-10,518.66,528.99,531.99,518.0
2014-02-11,530.61,535.96,537.75,529.5
2014-02-12,536.95,535.92,539.56,533.24
2014-02-13,534.66,544.43,544.85,534.2
2014-02-14,542.47,543.99,545.9799,541.21
2014-02-18,546.0,545.99,551.19,545.61
2014-02-19,544.75,537.37,546.89,534.35
2014-02-20,532.99,531.15,537.0,529.0
2014-02-21,532.7927,525.25,534.57,524.6
2014-02-24,523.15,527.55,529.9199,522.42
2014-02-25,529.38,522.06,529.565,521.0
2014-02-26,523.61,517.35,525.0,515.6
2014-02-27,517.14,527.67,528.78,516.05
2014-02-28,529.08,526.24,532.75,522.12
2014-03-03,523.42,527.76,530.65,522.81
2014-03-04,531.0,531.24,532.64,527.77
2014-03-05,530.92,532.36,534.75,529.13
2014-03-06,532.79,530.75,534.4399,528.1
2014-03-07,531.09,530.44,531.98,526.05
2014-03-10,528.36,530.92,533.33,528.3391
2014-03-11,535.45,536.09,538.74,532.59
2014-03-12,534.51,536.61,537.35,532.0
2014-03-13,537.44,530.65,539.66,529.16
2014-03-14,528.79,524.69,530.89,523.0
2014-03-17,527.7,526.74,529.97,525.85
2014-03-18,525.9,531.4,531.97,525.2001
2014-03-19,532.26,531.26,536.24,529.0
2014-03-20,529.89,528.7,532.67,527.35
2014-03-21,531.93,532.87,533.75,526.33
2014-03-24,538.42,539.19,540.5,535.06
